new_id,Годовая выручка
2844,694758222.279989
2845,708299207.447077
2846,805278978.7855625
2847,384982248.01229906
2848,780242270.4708945
2849,574473023.158595
2850,591160726.5822085
2851,690755913.9701248
2852,411165688.0436801
2853,828330833.2219695
2854,1148791738.9394455
2855,827457786.597
2856,1178626060.3978899
2857,553033366.9611871
2858,863893109.9379508
2859,1514898126.5700731
2860,724708294.9478437
2861,1299687272.8490877
2862,768736836.1594763
2863,669323272.0293893
2864,735355775.0195792
2865,937326163.7761598
2866,2158574204.206993
2867,1020282638.8783387
2868,736685179.8928595
2869,906138543.0547609
2870,859805232.635902
2872,694741372.894789
2873,715581214.7208109
2874,1283944105.775716
2875,548249001.7359527
2876,1510691514.5305498
2877,845990872.927453
2878,1128458138.3255703
2879,880831841.0903381
2880,632763659.9717503
2881,1197126825.8068705
2882,1261484719.7727988
2883,1412009615.3112676
2884,751460261.7192516
2885,740171744.0786178
2886,1012368561.2014253
2887,832261208.2243955
2888,484033251.8264214
2889,544588458.9521095
2890,310950897.1214155
2891,791959784.4294828
2892,1361523112.0290315
2893,1572263759.0667503
2894,550621122.3903263
2895,623299851.828652
2896,430815217.6825452
2897,647494263.0983312
2898,451936815.5450964
2899,1076514015.5475562
2900,662612203.9260132
2901,900317109.1385767
2902,1346746180.4550939
2903,780681867.6078746
2904,422355625.1491691
2905,320551969.76024336
2906,414850773.98288727
2907,283027530.7559568
2908,331097095.4648523
2909,1956030564.1097221
2910,911680273.7800828
2911,765105403.7622312
2912,381525917.6324001
2913,600201738.7240995
2914,841973289.4847447
2915,614643669.667284
2916,593643156.2537448
2917,396437406.2892943
2918,1020999396.6737331
2919,396053601.31557286
2920,1338765167.9102297
2921,349069477.3464476
2922,351933946.73707575
2923,421048698.94983727
2924,406836650.11881405
2925,261004256.5899296
2926,440368729.6878521
2927,510293155.03630525
2928,629575445.7716113
2929,419205477.6211731
2930,516906035.1686146
2931,832750971.7607203
2932,681861157.8124288
2933,388927163.2118074
2934,992214426.1931311
2935,480088898.1419712
2936,470425284.9260516
2937,823098965.3677335
2938,793390371.8447993
2939,640931199.0685288
2940,433030523.2083387
2941,562390323.5922067
2942,568061982.3223367
2943,1092798748.7628353
2944,524907027.2420589
2945,714112471.8429573
2946,345755145.3575125
2948,400057942.4459408
2949,501595290.0796474
2950,745628285.3609066
2951,947966098.3005847
2952,517071517.7083589
2953,404473245.89507127
2954,332115557.2288438
2955,902511887.0869083
2956,531691394.62510127
2957,456194321.23941594
2958,686173822.6035751
2959,1149822705.3440151
2960,626592470.9345214
2961,600197651.592806
2962,714847364.6197076
2963,793525330.5922145
2964,1016694681.6463429
2965,735738431.0276266
2966,597534691.4408214
2967,429449687.503278
2968,1317306771.6326342
2969,497846987.9535323
2970,543900719.6606792
2971,562009881.9113772
2972,1486220784.619448
2974,519759896.5329677
2975,955399068.1118261
2976,623474510.2004049
2977,1101951940.3068252
2978,1092265097.196615
2979,1014418122.1507466
2980,1023156879.8471894
2981,657368218.3733857
2982,463993472.1798991
2983,868860608.4392549
2984,451128074.2457965
2985,1449287792.63205
2986,1065176061.8051608
2987,1137116002.0043116
2988,566023858.9364314
2989,440509459.97952974
2990,737078552.8672597
2991,430584073.4753573
2992,454775131.8891604
2993,702360813.8279951
2994,1382206286.023994
2995,430559896.4970261
2996,788477448.2619507
2997,553831063.5126902
2998,369227637.0616827
2999,226100962.09085783
3000,334867717.4521865
3001,881014754.1780757
3002,553841384.598253
3003,536412432.34331703
3004,551673519.2930033
3005,515305375.43398553
3006,480496950.2271292
3007,525376208.92643386
3008,793854664.6332622
3009,494122764.273874
3010,528986899.57649434
3011,1621160768.5329046
3012,1073489253.9919685
3013,1108948363.1272254
3014,708921864.2198625
3015,583551493.3724341
3016,299067183.9202626
3017,534729678.2781802
3018,1116637984.729799
3019,880398391.6067202
3020,459938165.9628418
3021,925482759.9215125
3022,553276672.3504516
3023,435607346.8013818
3024,873857009.7282118
3025,470085535.62762684
3026,448223587.54048806
3027,389193255.5142472
3028,426719794.59692806
3029,522934925.19705445
3030,702581477.2932975
3031,569163605.0179917
3032,869277817.4860821
3033,910573538.6516843
3034,869206873.8630159
3035,603757747.1295738
3036,363544408.8217855
3037,603566861.5592206
3038,444054625.68061274
3039,675783357.8386855
3040,441760651.35060316
3041,561013710.5648675
3042,799751473.9201982
3043,828156669.2239108
3044,936935968.8063848
3045,619964330.256839
3046,881890037.7578486
3047,374546520.3559283
3048,487480861.0892143
3049,497580830.2977072
3050,749734676.6408242
3051,1699685128.6900103
3052,483092139.5737122
3053,561541430.5419334
3054,316201494.8600133
3055,576952709.1465688
3056,547887906.7431064
3057,363268835.4078247
3058,511554845.5923858
3059,666082666.5520481
3060,677334563.4413326
3061,1241040698.0786831
3062,298288156.247709
3063,626218969.3782691
3064,870075966.6451635
3065,1189113035.581721
3066,1043854559.9828942
3067,1337393078.1660995
3068,866373865.6676923
3069,1746808577.2564068
3070,673954388.5717924
3071,1184915782.4329104
3072,1028473998.1639307
3073,819912239.4838161
3074,485070988.2569103
3075,1117400635.2564695
3076,708831247.0546325
3077,780487926.1545932
3078,370384904.8758034
3079,1266048167.7733057
3080,412220348.9718922
3081,1157631334.909355
3082,496509730.199516
3083,698175798.7252173
3084,832469797.3802503
3085,630385718.3796947
3086,419800539.2654235
3087,1484438742.628974
3088,830092171.7923639
3089,503696755.42200285
3090,851622481.5060254
3091,625563339.2016112
3092,649669796.7587409
3093,956546539.425058
3094,779078859.3432459
3095,412781219.96966636
3096,527814057.7226773
3097,576793938.702995
3098,286130445.15969086
3099,1001389512.586383
3100,852356508.3839831
3101,858150833.6754992
3102,450241412.9273784
3103,458112709.5932523
3104,488246303.22955
3105,1021340891.6268685
3106,453554957.57748246
3107,673194407.1985805
3108,1149561242.6952279
3109,527771018.333237
3110,766914144.2951403
3111,703348938.4812682
3112,798571674.6082006
3113,581850903.3541014
3114,510967560.6403729
3115,437814399.54745924
3116,564723687.1452942
3117,523242218.7230121
3118,692613145.5572433
3119,1202466411.4756932
3120,703684714.2927847
3121,809464738.9134367
3122,880734903.0451316
3123,474895482.2835836
3124,485500435.2026115
3125,476792870.02228904
3126,673057646.1262801
3127,393625888.1209849
3128,462813720.8358843
3129,590192168.4799026
3130,863825306.4492646
3131,812607330.1148618
3132,1014031854.8456222
3133,1086303515.3848097
3134,493727206.0731982
3135,704663461.9484226
3136,828071575.2160788
3137,1004615329.4606862
3138,989448954.8207012
3139,343550335.6088323
3140,1126947139.5604274
3141,374928768.0386184
3142,380133199.6521807
3143,582539903.0818294
3144,534976372.028677
3145,265740781.02332714
3146,782551404.9224837
3147,590353455.1927134
3148,707436105.4838402
3149,817194731.1625035
3150,198052322.29893848
3151,766964292.4763684
3152,491882379.5330703
3153,1360998380.4094527
3154,385511458.24162406
3155,354322078.3276816
3156,338111350.76901174
3157,595724711.4074185
3158,522640803.44043815
3159,688095390.1244627
3160,498808110.99533695
3161,354915574.9056534
3162,475472662.4042116
3163,553968671.9846456
3164,1210077916.1516633
3165,460099546.24938685
3166,762555167.2978306
3167,924897001.8753139
3168,834410949.1413903
3169,607164455.1157423
3170,383173663.15137756
3171,312956700.4243388
3172,2364539827.0166965
3173,506733282.35854304
3174,301353764.74642795
3175,344047516.0878329
3176,713179121.0726092
3177,366077491.42331797
3178,777669002.56189
3179,499606033.0198075
3180,498559301.28284895
3181,441182365.1613946
3182,1130428743.0809338
3183,448638356.7112955
3184,236155557.0776777
3185,490466552.11631763
3186,679129769.295728
3187,1097442024.4375396
3188,1034055151.0445908
3189,516707119.25663066
3190,517113825.2339822
3191,671255746.3594272
3192,612199032.4533656
3193,380230730.3962838
3194,1036681055.500849
3195,363062366.2667941
3196,629245192.6674799
3197,767815179.3066031
3198,739542599.32009
3199,397055299.8748918
3200,852041407.4011205
3201,538275931.4977027
3202,588321333.7378668
3203,691779963.1021647
3204,474864549.8035388
3205,547798286.6988527
3206,477595306.06167734
3207,1051182299.1345581
3208,682638816.8899424
3209,614285469.8191856
3210,435673344.48963964
3211,603867307.5905081
3212,327062690.20772445
3213,529647138.32508016
3215,1366290019.0237892
3216,693747283.9633826
3217,1249237363.2063043
3218,833783485.2340292
3219,798571018.784222
3220,1178540408.4270463
3221,651217783.7552506
3222,934800499.2524498
3223,990670493.6717131
3224,814782494.9122304
3225,777318865.6769048
3226,1519738260.8258722
3227,678628101.6935339
3228,515033265.5763602
3229,543140317.298519
3230,1481308123.004764
3231,524517947.81506866
3232,611766672.9767475
3233,591508770.201577
3234,943485380.2707971
3235,804084000.4674624
3236,590483823.0461134
3237,415414114.4789836
3238,396245636.80676967
3239,386303188.8839428
3240,297536151.3160662
3241,1137659208.141354
3242,558414400.018304
3243,907650877.2131418
3244,537689042.6163574
3245,900555296.6761898
3246,387801228.35712975
3247,486659929.93113685
3248,1283296318.8724902
3249,1342069860.5019693
3250,310201484.2152929
3251,830462199.6339326
3252,853758354.0541611
3253,552457807.5398804
3254,471078248.4045113
3255,483181200.5390022
3256,725770383.6157435
3257,412782250.1244035
3258,511927302.99876773
3259,948722410.890904
3260,826634833.764416
3261,812973570.4656408
3262,371614862.49304396
3263,978740267.2506295
3264,1404505684.424447
3265,857858788.4447638
3266,380409641.42164266
3267,414004665.96446687
3268,285961727.1245845
3269,494794454.42300177
3270,483999543.34537774
3271,362899148.36453843
3272,551972560.5296587
3273,617057427.7542129
3274,632686785.2278137
3275,1691138453.139681
3276,513828866.28365666
3277,418423246.0790246
3278,613151934.9890273
3279,350349295.0507312
3280,380032983.256799
3282,368246996.0730461
3283,650227929.2360398
3284,331871112.92385083
3285,627805704.5143325
3286,503074426.60703677
3287,465860669.8757691
3288,510663039.21030384
3289,625834743.3073364
3290,608657623.2395042
3291,1091504501.7830255
3292,677713531.1545684
3293,772555606.6080898
3294,395247528.36012185
3295,749913344.7422645
3296,1039121934.7811232
3297,1305942516.5456345
3298,596181988.9377905
3299,899689363.3004887
3300,457376830.9041233
3301,605717850.4316664
3302,619322754.1195871
3303,586133216.919766
3304,382367925.9589052
3305,995053709.9685289
3306,322336999.4417059
3307,804680874.0441872
3308,319620411.64949673
3309,513512340.9084496
3310,504482972.802044
3311,1051294350.148188
3312,559234547.5127991
3313,477016474.65224415
3314,576511984.6562808
3315,1243300207.2040079
3316,366254942.55362165
3317,415730555.1044444
3318,315361273.150306
3319,979334090.9064357
3320,339857574.2227456
3321,679251730.7082335
3322,381120000.64772755
3323,972521368.5143315
3324,665194958.6837691
3325,356745531.22860295
3326,828645518.919815
3327,832884833.6017213
3328,492380912.485424
3329,624378716.7913597
3330,1287793457.8827047
3331,1341836230.5649362
3332,675075336.6705718
3333,905871355.9161029
3334,372230743.4433581
3335,412626332.6467924
3336,385200840.5824203
3337,443874466.6556265
3338,545389439.9261627
3339,610752107.6371405
3340,483158787.3996594
3341,543464279.50498
3342,978624422.3730478
3343,281599899.18084055
3344,1076390816.365897
3345,432028412.41955996
3346,778683874.0310292
3347,748019095.1085443
3348,292800766.8783405
3349,875146926.2357745
3350,547325645.8189055
3351,746380218.2841697
3352,553684185.121389
3353,701256208.4358677
3354,421418350.3744111
3355,316670389.51059747
3356,696971868.02175
3357,621885982.7564194
3358,478084443.42064
3359,362438287.009433
3360,1091320918.436675
3361,1161381701.9872937
3362,1482297372.5439854
3363,580288917.9328514
3364,685910968.0765258
3365,540684449.8765857
3366,398025534.12609434
3367,327747744.4709681
3368,1353986504.460258
3369,873927395.9645623
3370,591056433.6405783
3371,1279365066.6167097
3372,674220134.0680912
3373,683373229.6583462
3374,1362805210.252869
3375,854705669.5775082
3376,656835597.8057481
3377,432983486.32339877
3378,408051418.80438894
3379,594909996.0777823
3380,486417289.2571411
3381,577310309.9661309
3382,526483095.3428063
3383,396991639.8378293
3384,730005434.3221104
3385,713782465.5164816
3386,767164619.1957662
3387,1302444801.6092606
3388,391980510.2454589
3389,722890336.011086
3390,283899395.58091146
3391,299139722.59585583
3392,536197760.39472914
3393,329898365.7636497
3394,376512135.21830547
3395,534828283.52153397
3396,1525162560.3834136
3398,508887778.30049646
3399,523730629.3571473
3400,686006406.7018056
3401,985830728.9384255
3402,1150256337.9921641
3403,483071296.68961006
3404,512776660.2530336
3405,675843390.2053983
3406,977792323.3175317
3407,399454440.607475
3408,382138679.49216795
3409,393667662.65967125
3411,789604404.6434492
3412,659116851.0070382
3413,546559875.266353
3414,317600467.9940119
3415,482528454.24355674
3416,522069025.07841426
3417,1379456455.6017294
3418,1396352283.8955762
3419,1262087695.8297281
3420,403461069.10203594
3421,817414677.5170106
3422,456232882.64546496
3423,426022442.77217406
3424,585828819.5610341
3425,306440716.42237276
3426,363772610.12479895
3427,1097891528.390823
3428,394643976.88963205
3429,316871616.76650465
3430,351171274.87978464
3431,611053308.4474541
3432,406329420.34717536
3433,907569707.4660745
3434,358870990.96451217
3435,763543816.4297745
3436,1369147138.7893267
3438,338126155.3337796
3439,916807332.1057587
3440,443177079.9576359
3441,525647253.94123966
3442,826448341.3950438
3443,541059480.489744
3444,430560165.6928599
3445,1096013091.0856352
3446,441234435.3890304
3447,1435102078.0790129
3448,565605290.7799395
3449,355516040.8476871
3450,570025517.4711906
3451,535111626.16406053
3452,525654267.7473536
3453,567726522.788254
3454,628829448.6063715
3455,1054002730.3306775
3456,486623813.5517833
3457,486180785.2345723
3458,551466302.7034699
3460,406607207.66492856
3461,1503265156.299688
3462,434060845.13103753
3463,371508119.1516907
3464,383774771.8507559
3466,367603987.8492756
3467,718982848.8418788
3468,685199941.0995455
3469,420208086.5864243
3470,393269309.3671856
3471,1013526539.5338877
3472,792516498.7467917
3473,834709897.054149
3474,761566634.2542698
3475,547715697.0156373
3476,603789863.8224452
3477,814421941.1305153
3478,481910222.54313165
3479,269285024.7051495
3480,847444481.3225513
3481,620593655.1022379
3482,884694807.9162717
3483,556068760.6039543
3484,453262277.3785534
3485,644627698.1478012
3486,626608115.6577101
3487,960077275.0525316
3488,311346732.9968331
3489,504173157.44761103
3490,590725232.8643297
3491,1380033859.554146
3492,1286873055.4850035
3493,363758920.2050849
3494,383357041.86746156
3495,430022507.40716445
3496,337816562.4028357
3497,816278055.1841233
3498,473040544.6914293
3499,1365946590.627074
3500,452672196.99749404
3501,766803219.511381
3502,1173631547.9693174
3503,677373724.4957825
3504,648356270.5542794
3505,1405924425.7656407
3506,483425947.950831
3507,1263911712.9426286
3508,440452341.63241524
3509,447315688.37927574
3510,747025001.3775324
3511,781448117.647037
3512,450528443.8643717
3513,953373455.7352191
3514,1257546232.1441085
3515,341937843.5686357
3516,958815165.6694579
3517,795522516.1155447
3518,565900839.0896423
3519,533324853.0857782
3520,645421234.116075
3521,406589254.79077214
3522,1351577447.6981695
3523,657670867.2475073
3524,376690106.4561243
3525,293482119.37008417
3526,388239695.0199536
3527,472248411.24335945
3528,448272364.38193953
3529,552898036.443511
3530,445801576.89136654
3531,579338714.0693021
3532,620012001.9926375
3533,858943088.6038347
3534,836912508.0695949
3535,968566535.7064937
3536,1033216091.5226593
3537,1003970753.3441681
3538,725253125.4407231
3539,329095800.1005177
3540,406132236.2981426
3541,408249410.18796617
3542,399265224.8687706
3543,1234164143.752258
3544,600407238.3377266
3545,645197312.6267235
3546,256796364.4340991
3547,834076544.5037714
3548,312855472.19229037
3549,339297558.4641183
3550,296233082.13143927
3551,896380147.6116376
3552,430471788.97778636
3553,493420554.48725605
3554,867294272.2146778
3555,578614951.5956837
3556,1176717284.6778855
3557,637939148.7878625
3558,1045669746.8594357
3559,813160190.5676008
3561,797555748.0940881
3562,548530312.6005843
3563,848570706.5384657
3564,496619851.93071926
3565,675862632.7903066
3566,549832765.1476954
3567,577099108.5882969
3568,590746095.2263862
3569,839497856.008949
3570,1155278480.2406545
3571,813829777.1934576
3572,547128578.4362057
3573,413941420.90519273
3574,444783605.36533225
3575,515993732.9384525
3576,699174571.3624879
3577,596497044.327764
3578,872925713.2590085
3579,535748712.4510498
3580,592741071.8007464
3581,465267696.69893813
3582,1474461611.4648874
3583,547939114.7538816
3584,376761679.69702613
3585,838066020.0771594
3586,768225751.8892506
3587,888643549.2887062
3588,402863629.5301939
3589,491462964.07677937
3590,1392177663.380603
3591,488914452.397105
3592,326738769.64132464
3593,349530459.7220719
3594,822727204.3846965
3595,560220119.060763
3596,475653199.0806898
3597,1348499079.8751798
3598,822564960.5262188
3600,518084534.8371198
3601,632812309.0084363
3602,738682677.5723249
3603,306318202.9401856
3604,401244704.5660989
3605,1171699388.7756581
3606,802515891.35553
3607,686954048.4900833
3608,278659324.85806674
3609,465035254.81367594
3610,509572774.0174715
3611,380457268.5147673
3612,805421167.1260124
3613,643106535.317985
3614,508346361.889707
3615,676242580.9147576
3616,646302174.0925039
3617,739479568.9674928
3618,878513393.601144
3619,648844063.2335534
3620,801165143.0258124
3621,461112106.841858
3622,545383709.2415845
3625,769757936.6246308
3626,707083295.0503058
3627,615682681.791373
3628,432350678.1426127
3629,479231947.78481364
3630,888370893.9874327
3631,1065291438.8900795
3632,435631777.75759816
3633,956466683.3422941
3634,883438942.6793073
3635,663115240.7271
3636,468178913.0475361
3637,664434026.0312396
3638,958138854.9353158
3639,1144027324.9116805
3640,507639703.5331417
3641,585536990.9825587
3642,1419275463.9452553
3643,514841845.9474281
3644,602065748.5000869
3645,796704518.4623578
3646,541245868.7495291
3647,432668864.99970245
3648,457190465.15210086
3649,760303409.4763794
3650,1361260013.2481205
3651,1626342844.6884503
3652,553819975.1990404
3653,662097589.5384847
3654,691727710.11094
3655,481116371.49692446
3656,516022879.61963534
3657,457445551.7986733
3658,555739920.8868955
3659,848520015.308218
3660,477669408.1191676
3661,991165034.0389078
3662,951134803.5271684
3663,976159278.3514562
3664,1472496485.5868049
3665,467237436.2279636
3666,1041937870.6905082
3667,567109146.7916652
3668,611563277.3319362
3669,1532804305.165759
3670,775096041.5669674
3671,370459489.38839525
3672,323102223.06482625
3673,477576914.4102291
3674,487827658.6648196
3675,558198244.8507726
3676,507320894.50412375
3677,424002427.37039614
3678,417810983.2688194
3679,311428022.57027394
3680,634065606.9986782
3681,648999798.4058106
3682,566859194.320839
3683,365247560.8350913
3684,659663056.562596
3685,329153360.1656685
3686,650173207.7840836
3687,1216718975.3820562
3688,410277632.8875249
3689,823996802.3179014
3690,751116812.0283277
3691,493435071.9991816
3692,923226738.4726758
3693,458171644.67577904
3694,616972940.8207924
3695,1018777391.2114217
3696,892832169.1543496
3697,826873165.9104623
3698,720861145.0645915
3699,802887595.2690998
3700,999560909.0266786
3701,300795487.5818286
3702,465022280.3659394
3703,467957655.5122362
3704,1092814552.69981
3705,521306884.95879674
3706,528917516.86062443
3707,993860316.3906745
3708,2257970661.8233595
3709,595232165.7930648
3710,658339336.1393197
3711,754472136.8438112
3712,734354712.3431222
3713,547980668.5706893
3714,353778611.6749599
3715,794392404.317916
3716,394097251.60721654
3717,1246061403.7393985
3718,587757669.1104724
3719,454095877.4034065
3720,283701196.7101399
3721,745786959.6531333
3722,462493481.82629704
3723,749400623.7003671
3724,727049961.6212224
3725,1365060148.0021355
3726,703635444.6743891
3727,532894225.53170043
3728,389101722.1450124
3729,338204060.9008644
3730,506217180.1088867
3731,453584721.66281456
3732,275486849.32451296
3733,776165087.4665184
3734,499652803.5195267
3735,655035944.4543664
3736,438676243.7798064
3737,261457627.77334905
3738,490114995.4343304
3739,522565805.79302573
3740,477427552.8353648
3741,488975815.9418295
3742,1007922359.8207763
3743,1262071525.3985147
3744,545499808.10585
3745,1212158795.5036514
3746,1558042717.6421945
3747,546154142.6040473
3748,747676872.8741726
3750,641095266.9756874
3751,273938203.5367865
3752,406229645.5494722
3753,1494996993.371966
3754,392091124.4554968
3755,720182996.5273756
3756,707239043.2669902
3757,502788991.4835092
3758,549667872.3763275
3759,587886651.8494568
3760,322462624.2056251
3761,618956238.7079443
3762,1247097403.732703
3763,773829113.182009
3764,487402162.8064603
3765,661342543.447231
3766,580247692.5133876
3767,410834589.59622335
3768,499006642.9304671
3769,1081969918.135565
3770,582272675.4336236
3771,1114255390.7475576
3772,617961558.4412425
3773,1049775500.1983175
3774,519402289.7111169
3775,480602686.91121864
3776,559506847.8863382
3777,722172963.5288813
3778,596998714.7369878
3779,662479508.3482021
3780,338613641.96998286
3781,1376170491.0687637
3782,1273678786.8103733
3783,556072561.8312895
3784,762650456.2732428
3785,737555324.3944119
3786,873712312.4927295
3787,732891497.4191923
3788,349746936.6326258
3789,505526133.61885244
3790,1534341096.7129176
3791,312268794.55709845
3792,894171360.3976668
3793,653844384.9266443
3794,786967517.296299
3795,677754486.7200372
3796,432383987.70043635
3797,615601892.1987317
3798,575376186.4845287
3799,539095730.3713037
3800,577002303.5056878
3801,636927349.6825548
3802,720161036.0650815
3803,1261583061.256456
3804,760476587.1910822
3805,1058820173.4734857
3806,601251261.3737315
3807,685487329.4264561
3808,970190080.3159189
3809,670989016.870303
3810,408161046.6510562
3811,744511194.6883909
3812,384761714.9750104
3813,454037935.68304825
3815,808329656.2276335
3816,1432906148.805836
3817,414517741.6178534
3818,1009327852.4917223
3819,1353328010.2503233
3820,989193167.5047382
3822,418889020.9484278
3823,749438663.5823711
3824,704221452.9747099
3825,334719121.859717
3826,719550473.7339622
3827,639314786.3152571
3828,765147871.222427
3829,340532718.6982839
3830,609533327.298019
3831,1078273519.2117012
3832,673935150.0305425
3833,647382286.0896225
3834,1344925260.0058813
3835,597520805.0214108
3836,714913805.8036648
3837,1040981378.0610199
3838,932659693.4395273
3839,311200387.7462316
3841,1245220595.1868773
3842,659153822.9512115
3843,641011391.5800877
3844,1877155297.2741315
3845,449915744.02133644
3846,532418164.20599985
3847,1836210770.4923975
3848,447225158.182917
3849,551247281.1602192
3850,1193495737.89516
3851,302351519.3185559
3852,647553067.9551152
3853,514707771.2346205
3854,677467992.4900187
3855,444456869.0226322
3856,584571256.427049
3857,507299194.90464145
3858,642210042.592438
3859,604679512.0070021
3860,605356827.8406963
3861,624765231.4392729
3862,558809794.6676387
3863,515318201.3285343
3864,629567505.2149714
3865,619494412.8165271
3866,570710618.6111974
3867,671676886.2823292
3868,430331967.9769274
3869,657185658.3689744
3870,549730092.1157501
3871,631151654.8757277
3872,874571543.706602
3873,342190695.6438135
3874,885865531.6673976
3875,1018361460.6209171
3876,884708343.9850295
3877,1248019023.3906596
3878,1600220794.3477967
3879,987339424.9912492
3880,470962430.1913913
3881,1427113703.7023244
3882,293798687.6402763
3883,652755790.6553084
3884,663560598.3558774
3885,368294215.05453014
3886,808889199.000807
3887,690334267.3216954
3888,397713450.1106091
3890,435808891.2556547
3891,354002553.62845784
3892,351299402.1210893
3893,798508049.4315667
3894,1282249445.8021066
3895,461083741.8138149
3896,655332536.1028204
3897,571243188.6716398
3898,421897304.0964978
3899,541874085.369963
3900,725619182.1237617
3901,503773877.1417645
3902,870461669.3005269
3903,894824244.8618875
3904,488426278.6250483
3905,284329972.72810984
3906,448255555.8171209
3907,487677760.8972421
3908,546785922.839726
3909,624230907.6025367
3910,259913665.9125753
3911,648306206.7906121
3912,744447484.8147084
3913,421565806.9084391
3914,362124195.07861954
3915,462482560.95697916
3916,304636086.8917444
3917,682419250.9997973
3918,870082951.8601573
3919,723776824.9734532
3920,2290765096.9090586
3921,560454741.1083708
3922,469763104.029467
3923,362229660.5769989
3924,602092343.780367
3925,452987922.4115797
3926,666530406.4520856
3927,572716136.8930745
3928,437352892.9673858
3929,687575572.7499611
3930,585525851.1752335
3931,397347975.50305474
3932,569785029.6897119
3933,423424791.7512293
3934,464655775.93061095
3935,580489841.1675258
3936,1415516958.258165
3937,673865996.1508251
3938,934623257.1144619
3939,812664743.864113
3940,539989761.3925363
3941,495589961.56574607
3942,364593903.11595273
3943,766668351.1270549
3944,775994914.042508
3945,814911147.725682
3946,454013405.86012894
3947,612625245.6652045
3948,350273657.84719473
3949,297381115.8347335
3950,802925930.9215355
3951,870883351.8424698
3952,506439656.5856025
3953,942027620.5846763
3954,852128428.9592767
3955,826081106.5591087
3956,496926256.5280213
3957,420186929.8018379
3958,472023542.78671414
3959,406522264.2850983
3960,546442299.3365749
3961,731511824.8527684
3962,508887658.1419002
3963,351363936.9985118
3964,1541916782.5534503
3965,518911300.5094981
3966,440216927.9597173
3967,396015252.0945486
3968,1299429335.222533
3969,630751228.690588
3970,269186177.54080564
3971,527726882.22610927
3972,373201195.9073045
3973,579532262.6757812
3974,670552029.3695508
3975,899254508.278598
3976,1291766674.0542197
3977,775246085.7612088
3979,848024660.5151905
3980,478475397.495281
3981,302799351.8324451
3982,610980357.6118171
3983,782649468.4838995
3984,489882545.2953085
3985,672073766.4284999
3986,409492932.6532256
3987,361759274.5361595
3988,345842311.91531146
3989,462607509.793604
3990,467938443.35332006
3991,771369796.0761763
3992,840828167.2912909
3993,548982199.2827634
3994,420625591.0807354
3995,1000029629.3199952
3996,1182192760.3736641
3997,750595350.1984768
3998,539085104.1625413
3999,522114423.7104799
4000,598720275.3929079
4001,953464134.0732462
4002,322972588.3368264
4003,277248791.22381216
4004,388346004.55552024
4005,823515424.617475
4006,682459824.5538982
4007,785740240.5224628
4008,643031228.5177008
4009,546607801.74598
4010,588435472.893231
4011,999806174.6382695
4012,509578840.69680554
4013,457862222.8906164
4014,400581209.8935864
4015,314318206.8321321
4016,756286713.0293316
4017,638064489.2067276
4018,497718755.2065166
4019,370693814.65713
4020,773426570.1911176
4021,774203851.6802169
4022,500891791.96934795
4023,946751111.9541999
4024,654648782.9729459
4025,457872080.3410704
4026,1077401061.054267
4027,1078068776.8858798
4028,792138524.804641
4029,1020022773.113432
4030,363817168.4593946
4031,379846252.89946765
4032,480843989.5478309
4033,571203212.1796544
4034,716311198.5693405
4035,497460270.1386719
4036,417636936.75648475
4037,407522033.58059126
4038,1390392444.9672961
4039,767285496.4056195
4040,443312029.9588173
4041,922006267.0525686
4042,929588243.5333136
4043,1007326635.8703346
4044,351519777.91038036
4045,954171056.6467508
4046,848592984.8398668
4047,455109279.7657045
4048,499944504.41595
4049,444691030.1678042
4052,753783533.9874351
4053,538686624.4023403
4054,391533436.78932774
4055,483615531.1771175
4056,1185641838.1407855
4057,759949274.0561359
4058,1031291098.8765999
4059,698860061.8872126
4060,359686487.1320431
4061,533619051.2965126
4062,608658568.4811591
4063,885634805.0969582
4064,630527986.019397
4065,1016424546.1257153
4066,636860889.211285
4067,1037538590.6108512
4068,534986412.15772915
4069,526017605.5426562
4070,500069942.611305
4071,656778962.0602125
4072,1132759865.4420571
4073,577064329.9265925
4075,542019327.2457807
4076,776144191.1076099
4077,1143916914.488443
4078,916792220.9555646
4079,471467199.7654307
4080,929290982.6217535
4081,1266711180.3605425
4082,726172725.0091575
4083,889046253.8391782
4084,449729417.1445701
4085,278961729.09725714
4086,776588574.5234716
4087,444370805.2649123
4088,462090009.59271234
4089,496042308.61279434
4090,672001290.2970281
4091,1034237846.2813162
4092,522846863.95385927
4093,758230483.3646579
4094,199870815.3346808
4095,331717149.9547581
4096,1093991591.8295176
4097,453752713.0725359
4098,486191392.1116983
4099,951631800.8696619
4100,814410210.1254131
4101,646189861.4038926
4102,488893618.12577957
4103,400223402.5540652
4104,728372895.1596956
4105,1040239381.2639533
4106,686246110.8272439
4107,563365975.6596153
4108,618568563.1135619
4109,528163098.4487857
4110,852865012.0771251
4111,326381014.36237615
4112,690785130.2756873
4113,961712900.1698258
4114,684261067.8075231
4115,470539568.2124025
4117,472825439.1737499
4118,476411158.55928856
4119,420622309.9576791
4120,1772372232.9108613
4122,959184744.7610896
4123,382629129.4259701
4124,1374837622.385656
4125,1262646750.4066048
4126,816279348.5686209
4127,364271270.3749663
4128,642959464.1816665
4129,943283167.5989441
4130,867867634.2170353
4131,768122720.8949254
4132,868508191.5643047
4133,486537695.3229546
4134,337084298.82316965
4135,548766205.99424
